,Idx,power,voltage
1563283089,866131033546983,0,0
1563283082,866131033548393,0,225
1563283104,866131033548666,0,227
1563283137,866131033549474,0,231
1563283138,866131033551835,0,236
1563283132,866131033551868,1127,231
1563283117,866873020621168,3,224
1563283184,866131033542636,0,223
1563283177,866131033545324,0,233
1563283149,866131033546983,3,193
1563283142,866131033548393,0,225
1563283164,866131033548666,0,226
1563283197,866131033549474,0,230
1563283198,866131033551835,0,236
1563283192,866131033551868,1123,230
1563283177,866873020621168,2,224
1563283244,866131033542636,0,223
1563283237,866131033545324,0,232
1563283209,866131033546983,0,0
1563283202,866131033548393,0,225
1563283224,866131033548666,0,226
1563283257,866131033549474,0,230
1563283258,866131033551835,0,237
1563283252,866131033551868,1121,230
1563283237,866873020621168,1,224
1563283304,866131033542636,0,222
1563283297,866131033545324,0,232
1563283269,866131033546983,1,54
1563283262,866131033548393,0,224
1563283284,866131033548666,0,227
1563283317,866131033549474,0,230
1563283318,866131033551835,0,237
1563283312,866131033551868,1122,230
1563283297,866873020621168,1,224
1563283364,866131033542636,0,223
1563283357,866131033545324,0,232
1563283329,866131033546983,0,0
1563283322,866131033548393,0,224
1563283344,866131033548666,0,226
1563283377,866131033549474,0,230
1563283378,866131033551835,0,237
1563283372,866131033551868,1125,231
1563283357,866873020621168,1,224
1563283424,866131033542636,0,223
1563283417,866131033545324,0,232
1563283389,866131033546983,0,0
1563283383,866131033548393,0,224
1563283404,866131033548666,0,227
1563283437,866131033549474,0,231
1563283438,866131033551835,0,237
1563283432,866131033551868,1124,231
1563283417,866873020621168,1,224
1563283484,866131033542636,0,223
1563283477,866131033545324,0,233
1563283449,866131033546983,0,0
1563283443,866131033548393,0,225
1563283464,866131033548666,0,226
1563283497,866131033549474,0,231
1563283498,866131033551835,0,237
1563283492,866131033551868,1123,230
1563283477,866873020621168,1,224
1563283544,866131033542636,0,223
1563283537,866131033545324,0,233
1563283509,866131033546983,0,0
1563283503,866131033548393,0,225
1563283524,866131033548666,0,227
1563283557,866131033549474,0,231
1563283558,866131033551835,0,237
1563283552,866131033551868,1122,230
1563283537,866873020621168,1,224
1563283604,866131033542636,0,222
1563283597,866131033545324,0,232
1563283569,866131033546983,0,0
1563283563,866131033548393,0,225
1563283584,866131033548666,0,227
1563283617,866131033549474,0,230
1563283618,866131033551835,0,237
1563283612,866131033551868,1124,231
1563283597,866873020621168,1,224
1563283664,866131033542636,0,221
1563283657,866131033545324,0,232
1563283629,866131033546983,0,0
1563283623,866131033548393,0,223
1563283644,866131033548666,0,226
1563283677,866131033549474,0,230
1563283678,866131033551835,0,236
1563283672,866131033551868,1124,231
1563283657,866873020621168,1,223
1563283724,866131033542636,0,222
1563283717,866131033545324,0,233
1563283689,866131033546983,0,129
1563283683,866131033548393,0,223
1563283705,866131033548666,0,227
1563283737,866131033549474,0,230
1563283738,866131033551835,0,237
1563283732,866131033551868,1122,230
1563283717,866873020621168,2,223
1563283784,866131033542636,0,222
1563283777,866131033545324,0,232
1563283749,866131033546983,0,22
1563283743,866131033548393,0,223
1563283765,866131033548666,0,227
1563283797,866131033549474,0,230
1563283798,866131033551835,0,237
1563283792,866131033551868,1120,230
1563283777,866873020621168,1,224
1563283844,866131033542636,0,222
1563283837,866131033545324,0,232
1563283809,866131033546983,0,0
1563283803,866131033548393,0,223
1563283825,866131033548666,0,227
1563283857,866131033549474,0,230
1563283858,866131033551835,0,237
1563283852,866131033551868,1119,230
1563283837,866873020621168,1,224
1563283904,866131033542636,0,222
1563283897,866131033545324,0,233
1563283869,866131033546983,0,0
1563283863,866131033548393,0,223
1563283885,866131033548666,0,227
1563283917,866131033549474,0,230
1563283918,866131033551835,0,237
1563283912,866131033551868,1124,231
1563283897,866873020621168,1,224
1563283957,866131033545324,0,233
1563283929,866131033546983,0,0
1563283923,866131033548393,0,223
1563283945,866131033548666,0,227
1563283977,866131033549474,0,230
1563283978,866131033551835,0,237
1563283972,866131033551868,1122,230
1563283957,866873020621168,1,223
1563284017,866131033545324,0,233
1563283989,866131033546983,0,0
1563283983,866131033548393,0,223
1563284005,866131033548666,0,227
1563284037,866131033549474,0,230
1563284038,866131033551835,0,237
1563284032,866131033551868,1123,230
1563284017,866873020621168,1,223
1563284045,866131033542636,0,218
1563284077,866131033545324,0,233
1563284049,866131033546983,0,0
1563284043,866131033548393,0,223
1563284065,866131033548666,0,228
1563284097,866131033549474,0,230
1563284098,866131033551835,0,237
1563284092,866131033551868,1122,230
1563284077,866873020621168,1,223
1563284105,866131033542636,0,222
1563284137,866131033545324,0,233
1563284109,866131033546983,0,28
1563284103,866131033548393,0,223
1563284125,866131033548666,0,227
1563284158,866131033549474,0,230
1563284158,866131033551835,0,237
1563284152,866131033551868,1117,230
1563284137,866873020621168,1,223
1563284165,866131033542636,0,222
1563284197,866131033545324,0,233
1563284169,866131033546983,0,23
1563284163,866131033548393,0,223
1563284185,866131033548666,0,227
1563284218,866131033549474,0,230
1563284218,866131033551835,0,237
1563284212,866131033551868,1113,229
1563284197,866873020621168,1,224
1563284225,866131033542636,0,222
1563284257,866131033545324,0,233
1563284229,866131033546983,0,0
1563284223,866131033548393,0,224
1563284245,866131033548666,0,227
1563284278,866131033549474,0,231
1563284278,866131033551835,0,237
1563284272,866131033551868,1111,229
1563284257,866873020621168,1,224
1563284285,866131033542636,0,223
1563284317,866131033545324,0,233
1563284289,866131033546983,0,0
1563284283,866131033548393,0,225
1563284305,866131033548666,0,226
1563284338,866131033549474,0,230
1563284338,866131033551835,0,237
1563284332,866131033551868,1111,229
1563284317,866873020621168,1,224
1563284345,866131033542636,0,223
1563284377,866131033545324,0,234
1563284349,866131033546983,0,172
1563284343,866131033548393,0,224
1563284365,866131033548666,0,226
1563284398,866131033549474,0,231
1563284398,866131033551835,0,237
1563284377,866873020621168,186,224
1563284405,866131033542636,0,223
1563284437,866131033545324,0,234
1563284409,866131033546983,1203,175
1563284403,866131033548393,0,225
1563284425,866131033548666,0,227
1563284458,866131033549474,0,231
1563284458,866131033551835,0,237
1563284402,866131033551868,0,0
1563284437,866873020621168,1262,220
1563284465,866131033542636,0,223
1563284497,866131033545324,0,234
1563284469,866131033546983,236,223
1563284463,866131033548393,0,225
1563284485,866131033548666,0,227
1563284518,866131033549474,0,231
1563284518,866131033551835,0,237
1563284462,866131033551868,1101,227
1563284497,866873020621168,2,224
1563284525,866131033542636,0,223
1563284557,866131033545324,0,234
1563284529,866131033546983,0,224
1563284523,866131033548393,0,225
1563284545,866131033548666,0,228
1563284578,866131033549474,0,231
1563284578,866131033551835,0,237
1563284522,866131033551868,1116,230
1563284557,866873020621168,2,224
1563284585,866131033542636,0,223
1563284617,866131033545324,0,233
1563284589,866131033546983,0,197
1563284583,866131033548393,0,225
1563284605,866131033548666,0,228
1563284638,866131033549474,0,230
1563284638,866131033551835,0,237
1563284582,866131033551868,1116,230
1563284617,866873020621168,2,224
1563284645,866131033542636,0,223
1563284677,866131033545324,0,233
1563284649,866131033546983,0,224
1563284643,866131033548393,0,225
1563284665,866131033548666,0,227
1563284698,866131033549474,0,230
1563284698,866131033551835,0,237
1563284642,866131033551868,1122,230
1563284677,866873020621168,2,224
1563284705,866131033542636,0,223
1563284737,866131033545324,0,233
1563284709,866131033546983,1,224
1563284703,866131033548393,0,224
1563284725,866131033548666,0,228
1563284758,866131033549474,0,230
1563284758,866131033551835,0,237
1563284702,866131033551868,1126,231
1563284737,866873020621168,2,224
1563284765,866131033542636,0,223
1563284797,866131033545324,0,233
1563284769,866131033546983,1,224
1563284763,866131033548393,0,224
1563284785,866131033548666,0,226
1563284818,866131033549474,0,230
1563284818,866131033551835,0,237
1563284762,866131033551868,1130,231
1563284797,866873020621168,2,224
1563284825,866131033542636,0,223
1563284857,866131033545324,0,233
1563284829,866131033546983,1,224
1563284823,866131033548393,0,224
1563284845,866131033548666,0,226
1563284878,866131033549474,0,230
1563284878,866131033551835,0,237
1563284822,866131033551868,1129,231
1563284857,866873020621168,2,224
1563284885,866131033542636,0,223
1563284917,866131033545324,0,233
1563284889,866131033546983,1,224
1563284883,866131033548393,0,224
1563284905,866131033548666,0,227
1563284938,866131033549474,0,231
1563284938,866131033551835,0,237
1563284882,866131033551868,1128,231
1563284917,866873020621168,2,224
1563284945,866131033542636,0,223
1563284977,866131033545324,0,233
1563284949,866131033546983,1,224
1563284943,866131033548393,0,225
1563284965,866131033548666,0,227
1563284998,866131033549474,0,231
1563284998,866131033551835,0,238
1563284942,866131033551868,1127,231
1563284977,866873020621168,2,224
1563285005,866131033542636,0,223
1563285037,866131033545324,0,233
1563285009,866131033546983,0,224
1563285003,866131033548393,0,225
1563285025,866131033548666,0,227
1563285058,866131033549474,0,231
1563285058,866131033551835,0,238
1563285002,866131033551868,1128,231
1563285037,866873020621168,2,224
1563285065,866131033542636,0,223
1563285097,866131033545324,0,233
1563285069,866131033546983,0,224
1563285063,866131033548393,0,225
1563285085,866131033548666,0,227
1563285118,866131033549474,0,230
1563285118,866131033551835,0,237
1563285062,866131033551868,1126,231
1563285097,866873020621168,2,224
1563285125,866131033542636,0,223
1563285157,866131033545324,0,233
1563285129,866131033546983,0,224
1563285123,866131033548393,0,224
1563285145,866131033548666,0,227
1563285178,866131033549474,0,230
1563285178,866131033551835,0,237
1563285122,866131033551868,1126,231
1563285157,866873020621168,2,224
1563285185,866131033542636,0,222
1563285217,866131033545324,0,233
1563285189,866131033546983,0,224
1563285183,866131033548393,0,224
1563285205,866131033548666,0,227
1563285238,866131033549474,0,230
1563285238,866131033551835,0,237
1563285182,866131033551868,1122,230
1563285217,866873020621168,2,224
1563285245,866131033542636,0,222
1563285277,866131033545324,0,233
1563285249,866131033546983,1,224
1563285243,866131033548393,0,224
1563285265,866131033548666,0,227
1563285298,866131033549474,0,229
1563285298,866131033551835,0,237
1563285242,866131033551868,1122,230
1563285277,866873020621168,1,224
1563285305,866131033542636,0,222
1563285338,866131033545324,0,231
1563285309,866131033546983,1,224
1563285303,866131033548393,0,222
1563285325,866131033548666,0,226
1563285358,866131033549474,0,226
1563285358,866131033551835,0,237
1563285302,866131033551868,1126,231
1563285337,866873020621168,173,223
1563285365,866131033542636,0,221
1563285398,866131033545324,0,231
1563285369,866131033546983,1187,172
1563285363,866131033548393,0,220
1563285385,866131033548666,0,227
1563285418,866131033549474,0,226
1563285418,866131033551835,0,237
1563285362,866131033551868,1128,231
1563285397,866873020621168,1209,220
1563285425,866131033542636,0,221
1563285458,866131033545324,0,231
1563285429,866131033546983,187,223
1563285423,866131033548393,0,219
1563285445,866131033548666,0,227
1563285478,866131033549474,0,225
1563285478,866131033551835,0,237
1563285422,866131033551868,1128,231
1563285457,866873020621168,2,224
1563285485,866131033542636,0,221
1563285518,866131033545324,0,231
1563285489,866131033546983,0,196
1563285483,866131033548393,0,219
1563285505,866131033548666,0,228
1563285538,866131033549474,0,225
1563285538,866131033551835,0,237
1563285482,866131033551868,1126,231
1563285517,866873020621168,1,224
1563285545,866131033542636,0,221
1563285578,866131033545324,0,231
1563285549,866131033546983,0,223
1563285543,866131033548393,0,219
1563285565,866131033548666,0,227
1563285598,866131033549474,0,227
1563285598,866131033551835,0,237
1563285542,866131033551868,1126,231
1563285577,866873020621168,2,223
1563285605,866131033542636,0,221
1563285638,866131033545324,0,231
1563285609,866131033546983,0,223
1563285603,866131033548393,0,221
1563285625,866131033548666,0,227
1563285658,866131033549474,0,228
1563285658,866131033551835,0,237
1563285602,866131033551868,1118,230
1563285637,866873020621168,2,223
1563285665,866131033542636,0,221
1563285698,866131033545324,0,230
1563285669,866131033546983,0,223
1563285663,866131033548393,0,221
1563285685,866131033548666,0,226
1563285718,866131033549474,0,227
1563285718,866131033551835,0,237
1563285662,866131033551868,1116,230
1563285697,866873020621168,2,223
1563285725,866131033542636,0,221
1563285758,866131033545324,0,230
1563285729,866131033546983,0,223
1563285723,866131033548393,0,221
1563285745,866131033548666,0,228
1563285778,866131033549474,0,230
1563285778,866131033551835,0,238
1563285722,866131033551868,1115,229
1563285757,866873020621168,2,223
1563285785,866131033542636,0,222
1563285818,866131033545324,0,230
1563285789,866131033546983,0,223
1563285783,866131033548393,0,223
1563285805,866131033548666,0,227
1563285838,866131033549474,0,230
1563285838,866131033551835,0,238
1563285782,866131033551868,1110,229
1563285817,866873020621168,2,223
1563285851,866131033542636,0,0
1563285878,866131033545324,0,229
1563285849,866131033546983,1,223
1563285843,866131033548393,0,223
1563285865,866131033548666,0,228
1563285899,866131033549474,0,230
1563285898,866131033551835,0,238
1563285842,866131033551868,1113,229
1563285877,866873020621168,1,223
1563285911,866131033542636,0,219
1563285938,866131033545324,0,229
1563285909,866131033546983,0,26
1563285903,866131033548393,0,223
1563285925,866131033548666,0,228
1563285959,866131033549474,0,229
1563285958,866131033551835,0,238
1563285902,866131033551868,1109,229
1563285937,866873020621168,1,223
1563285971,866131033542636,0,221
1563285998,866131033545324,0,230
1563285970,866131033546983,0,0
1563285963,866131033548393,0,223
1563285985,866131033548666,0,228
1563286019,866131033549474,0,230
1563286018,866131033551835,0,237
1563285962,866131033551868,1106,229
1563285997,866873020621168,1,223
1563286031,866131033542636,0,222
1563286058,866131033545324,0,230
1563286030,866131033546983,0,0
1563286023,866131033548393,0,223
1563286045,866131033548666,0,228
1563286079,866131033549474,0,230
1563286079,866131033551835,0,237
1563286022,866131033551868,1106,229
1563286057,866873020621168,1,224
1563286091,866131033542636,0,223
1563286118,866131033545324,0,230
1563286090,866131033546983,0,0
1563286083,866131033548393,0,224
1563286105,866131033548666,0,227
1563286139,866131033549474,0,230
1563286139,866131033551835,0,237
1563286082,866131033551868,1106,229
1563286117,866873020621168,1,224
1563286151,866131033542636,0,223
1563286178,866131033545324,0,230
1563286150,866131033546983,0,0
1563286143,866131033548393,0,224
1563286165,866131033548666,0,226
1563286199,866131033549474,0,231
1563286199,866131033551835,0,237
1563286142,866131033551868,1109,229
1563286177,866873020621168,1,224
1563286211,866131033542636,0,223
1563286238,866131033545324,0,230
1563286210,866131033546983,0,0
1563286203,866131033548393,0,225
1563286225,866131033548666,0,226
1563286259,866131033549474,0,230
1563286259,866131033551835,0,237
1563286202,866131033551868,1107,229
1563286237,866873020621168,5,225
1563286271,866131033542636,0,223
1563286298,866131033545324,0,230
1563286270,866131033546983,3,5
1563286263,866131033548393,0,224
1563286285,866131033548666,0,227
1563286319,866131033549474,0,231
1563286319,866131033551835,0,237
1563286262,866131033551868,1106,229
1563286297,866873020621168,1,224
1563286331,866131033542636,0,223
1563286358,866131033545324,0,230
1563286330,866131033546983,0,0
1563286323,866131033548393,0,225
1563286345,866131033548666,0,227
1563286379,866131033549474,0,231
1563286379,866131033551835,0,237
1563286322,866131033551868,1107,229
1563286357,866873020621168,1,224
1563286391,866131033542636,0,223
1563286418,866131033545324,0,230
1563286390,866131033546983,0,0
1563286383,866131033548393,0,225
1563286405,866131033548666,0,227
1563286439,866131033549474,0,231
1563286439,866131033551835,0,237
1563286382,866131033551868,1111,229
1563286418,866873020621168,1,225
1563286451,866131033542636,0,223
1563286478,866131033545324,0,229
1563286450,866131033546983,0,0
1563286443,866131033548393,0,225
1563286465,866131033548666,0,227
1563286499,866131033549474,0,231
1563286499,866131033551835,0,237
1563286442,866131033551868,1086,227
1563286478,866873020621168,1,225
1563286511,866131033542636,0,223
1563286538,866131033545324,0,228
1563286510,866131033546983,0,0
1563286503,866131033548393,0,225
1563286525,866131033548666,0,227
1563286559,866131033549474,0,231
1563286559,866131033551835,0,238
1563286502,866131033551868,1046,222
1563286538,866873020621168,1,225
1563286571,866131033542636,0,223
1563286598,866131033545324,0,228
1563286570,866131033546983,0,0
1563286563,866131033548393,0,225
1563286585,866131033548666,0,226
1563286619,866131033549474,0,231
1563286619,866131033551835,0,238
1563286562,866131033551868,1036,221
1563286598,866873020621168,1,225
1563286631,866131033542636,0,223
1563286658,866131033545324,0,228
1563286630,866131033546983,0,0
1563286623,866131033548393,0,225
1563286645,866131033548666,0,227
1563286679,866131033549474,0,231
1563286679,866131033551835,0,238
1563286622,866131033551868,1087,227
1563286658,866873020621168,1,225
1563286691,866131033542636,0,223
1563286718,866131033545324,0,227
1563286691,866131033546983,0,0
1563286683,866131033548393,0,225
1563286710,866131033548666,0,0
1563286739,866131033549474,0,231
1563286739,866131033551835,0,238
1563286682,866131033551868,1114,229
1563286718,866873020621168,1,225
1563286751,866131033542636,0,223
1563286778,866131033545324,0,228
1563286751,866131033546983,0,0
1563286743,866131033548393,0,225
1563286770,866131033548666,0,225
1563286799,866131033549474,0,231
1563286799,866131033551835,0,238
1563286742,866131033551868,1111,229
1563286778,866873020621168,1,225
1563286811,866131033542636,0,223
1563286838,866131033545324,0,227
1563286811,866131033546983,0,0
1563286803,866131033548393,0,225
1563286830,866131033548666,0,227
1563286859,866131033549474,0,231
1563286859,866131033551835,0,238
1563286802,866131033551868,1120,230
1563286838,866873020621168,1,225
1563286871,866131033542636,0,223
1563286898,866131033545324,0,228
1563286871,866131033546983,0,0
1563286863,866131033548393,0,225
1563286890,866131033548666,0,227
1563286919,866131033549474,0,231
1563286919,866131033551835,0,237
1563286862,866131033551868,1121,230
1563286898,866873020621168,1,225
1563286931,866131033542636,0,223
1563286958,866131033545324,0,229
1563286931,866131033546983,0,0
1563286923,866131033548393,0,225
1563286950,866131033548666,843,224
1563286979,866131033549474,0,231
1563286979,866131033551835,0,238
1563286922,866131033551868,1121,230
1563286958,866873020621168,1,224
1563286991,866131033542636,0,223
1563287018,866131033545324,288,228
1563286991,866131033546983,0,0
1563286984,866131033548393,0,225
1563287010,866131033548666,1024,224
1563287039,866131033549474,0,231
1563287039,866131033551835,0,237
1563286982,866131033551868,1125,231
1563287018,866873020621168,1,225
1563287051,866131033542636,0,223
1563287078,866131033545324,1463,225
1563287051,866131033546983,0,0
1563287044,866131033548393,0,225
1563287070,866131033548666,1017,225
1563287099,866131033549474,0,231
1563287099,866131033551835,0,237
1563287042,866131033551868,1122,230
1563287078,866873020621168,1,225
1563287111,866131033542636,0,223
1563287138,866131033545324,1456,224
1563287111,866131033546983,0,0
1563287104,866131033548393,0,225
1563287130,866131033548666,1012,225
1563287159,866131033549474,0,231
1563287159,866131033551835,0,236
1563287102,866131033551868,1117,230
1563287138,866873020621168,1,225
1563287171,866131033542636,0,223
1563287198,866131033545324,1454,224
1563287171,866131033546983,0,0
1563287164,866131033548393,0,225
1563287190,866131033548666,1013,225
1563287219,866131033549474,0,231
1563287219,866131033551835,0,237
1563287162,866131033551868,1119,230
1563287198,866873020621168,1,225
1563287231,866131033542636,0,223
1563287258,866131033545324,343,227
1563287231,866131033546983,0,0
1563287224,866131033548393,0,225
1563287250,866131033548666,1008,225
1563287279,866131033549474,0,231
1563287279,866131033551835,0,237
1563287222,866131033551868,1118,230
1563287258,866873020621168,1,225
1563287291,866131033542636,0,223
1563287318,866131033545324,0,227
1563287291,866131033546983,0,0
1563287284,866131033548393,0,225
1563287310,866131033548666,25,227
1563287339,866131033549474,0,231
1563287339,866131033551835,0,237
1563287282,866131033551868,1107,229
1563287318,866873020621168,1,225
1563287351,866131033542636,0,223
1563287378,866131033545324,0,227
1563287351,866131033546983,0,0
1563287344,866131033548393,0,225
1563287370,866131033548666,0,227
1563287399,866131033549474,0,231
1563287399,866131033551835,0,237
1563287342,866131033551868,1122,230
1563287378,866873020621168,1,225
1563287411,866131033542636,0,223
1563287438,866131033545324,0,227
1563287411,866131033546983,0,0
1563287404,866131033548393,0,225
1563287430,866131033548666,0,226
1563287459,866131033549474,0,231
1563287459,866131033551835,0,238
1563287402,866131033551868,1123,230
1563287438,866873020621168,1,225
1563287471,866131033542636,0,223
1563287498,866131033545324,0,227
1563287471,866131033546983,0,0
1563287464,866131033548393,0,225
1563287490,866131033548666,0,226
1563287519,866131033549474,0,231
1563287519,866131033551835,0,238
1563287462,866131033551868,1122,230
1563287498,866873020621168,1,225
1563287531,866131033542636,0,223
1563287558,866131033545324,0,227
1563287531,866131033546983,0,0
1563287524,866131033548393,0,225
1563287550,866131033548666,0,227
1563287579,866131033549474,0,231
1563287579,866131033551835,0,238
1563287522,866131033551868,1119,230
1563287558,866873020621168,1,225
1563287591,866131033542636,0,223
1563287618,866131033545324,0,227
1563287591,866131033546983,0,0
1563287584,866131033548393,0,225
1563287610,866131033548666,0,227
1563287639,866131033549474,0,230
1563287639,866131033551835,0,238
1563287582,866131033551868,1126,231
1563287619,866873020621168,1,224
1563287651,866131033542636,0,222
1563287678,866131033545324,0,227
1563287651,866131033546983,0,0
1563287644,866131033548393,0,224
1563287670,866131033548666,0,226
1563287699,866131033549474,0,230
1563287699,866131033551835,0,238
1563287642,866131033551868,1115,230
1563287679,866873020621168,2,224
1563287711,866131033542636,0,222
1563287738,866131033545324,0,227
1563287711,866131033546983,0,0
1563287704,866131033548393,0,224
1563287730,866131033548666,0,226
1563287759,866131033551835,0,237
1563287702,866131033551868,1123,230
1563287739,866873020621168,1,224
1563287771,866131033542636,0,222
1563287798,866131033545324,0,227
1563287771,866131033546983,0,0
1563287764,866131033548393,0,223
1563287790,866131033548666,0,226
1563287760,866131033549474,0,230
1563287819,866131033551835,0,237
1563287762,866131033551868,1126,231
1563287799,866873020621168,2,224
1563287831,866131033542636,0,222
1563287858,866131033545324,0,227
1563287831,866131033546983,0,0
1563287824,866131033548393,0,224
1563287850,866131033548666,0,226
1563287820,866131033549474,0,230
1563287879,866131033551835,0,237
1563287822,866131033551868,1127,231
1563287859,866873020621168,1,224
1563287891,866131033542636,0,222
1563287918,866131033545324,0,227
1563287891,866131033546983,0,0
1563287884,866131033548393,0,224
1563287910,866131033548666,0,226
1563287880,866131033549474,0,230
1563287939,866131033551835,0,236
1563287882,866131033551868,1129,231
1563287919,866873020621168,1,224
1563287951,866131033542636,0,222
1563287978,866131033545324,0,227
1563287951,866131033546983,0,0
1563287944,866131033548393,0,224
1563287970,866131033548666,0,226
1563287940,866131033549474,0,230
1563287999,866131033551835,0,237
1563287942,866131033551868,1128,231
1563287979,866873020621168,1,224
1563288011,866131033542636,0,222
1563288038,866131033545324,0,227
1563288011,866131033546983,0,0
1563288004,866131033548393,0,224
1563288030,866131033548666,0,226
1563288000,866131033549474,0,230
1563288059,866131033551835,0,237
1563288004,866131033551868,1136,231
1563288039,866873020621168,1,224
1563288071,866131033542636,0,222
1563288098,866131033545324,0,227
1563288071,866131033546983,0,0
1563288064,866131033548393,0,224
1563288090,866131033548666,0,226
1563288060,866131033549474,0,230
1563288119,866131033551835,0,237
1563288064,866131033551868,1120,230
1563288099,866873020621168,1,224
1563288131,866131033542636,0,222
1563288158,866131033545324,0,227
1563288131,866131033546983,0,0
1563288124,866131033548393,0,224
1563288150,866131033548666,0,227
1563288120,866131033549474,0,230
1563288179,866131033551835,0,237
1563288124,866131033551868,1130,231
1563288159,866873020621168,1,224
1563288191,866131033542636,0,223
1563288218,866131033545324,0,227
1563288191,866131033546983,0,0
1563288184,866131033548393,0,225
1563288210,866131033548666,0,227
1563288180,866131033549474,0,231
1563288239,866131033551835,0,237
1563288184,866131033551868,1134,231
1563288219,866873020621168,1,225
1563288251,866131033542636,0,223
1563288278,866131033545324,0,227
1563288251,866131033546983,0,0
1563288244,866131033548393,0,225
1563288270,866131033548666,0,226
1563288240,866131033549474,0,231
1563288299,866131033551835,0,238
1563288244,866131033551868,1138,232
1563288279,866873020621168,1,225
1563288311,866131033542636,0,223
1563288338,866131033545324,0,227
1563288311,866131033546983,0,0
1563288304,866131033548393,0,225
1563288330,866131033548666,0,226
1563288300,866131033549474,0,231
1563288359,866131033551835,0,238
1563288304,866131033551868,1134,231
1563288339,866873020621168,0,225
1563288371,866131033542636,0,223
1563288398,866131033545324,0,227
1563288371,866131033546983,0,0
1563288364,866131033548393,0,225
1563288390,866131033548666,0,226
1563288360,866131033549474,0,231
1563288419,866131033551835,0,238
1563288364,866131033551868,1135,231
1563288399,866873020621168,1,225
1563288431,866131033542636,0,223
1563288458,866131033545324,0,227
1563288431,866131033546983,0,0
1563288424,866131033548393,0,225
1563288450,866131033548666,0,225
1563288420,866131033549474,0,231
1563288479,866131033551835,0,238
1563288424,866131033551868,1131,231
1563288459,866873020621168,1,225
1563288491,866131033542636,0,223
1563288518,866131033545324,0,227
1563288491,866131033546983,0,0
1563288484,866131033548393,0,225
1563288510,866131033548666,0,226
1563288480,866131033549474,0,231
1563288539,866131033551835,0,238
1563288484,866131033551868,1132,231
1563288519,866873020621168,1,225
1563288551,866131033542636,0,223
1563288578,866131033545324,0,227
1563288551,866131033546983,0,0
1563288544,866131033548393,0,225
1563288570,866131033548666,0,226
1563288540,866131033549474,0,231
1563288599,866131033551835,0,238
1563288544,866131033551868,1135,231
1563288579,866873020621168,1,225
1563288611,866131033542636,0,223
1563288638,866131033545324,0,227
1563288611,866131033546983,0,80
1563288604,866131033548393,0,225
1563288630,866131033548666,0,227
1563288600,866131033549474,0,231
1563288659,866131033551835,0,238
1563288604,866131033551868,1115,230
1563288639,866873020621168,2,225
1563288671,866131033542636,0,223
1563288698,866131033545324,0,226
1563288671,866131033546983,0,224
1563288664,866131033548393,0,225
1563288690,866131033548666,0,227
1563288660,866131033549474,0,231
1563288719,866131033551835,0,238
1563288664,866131033551868,1116,230
1563288699,866873020621168,2,225
1563288731,866131033542636,0,223
1563288758,866131033545324,0,225
1563288731,866131033546983,0,23
1563288724,866131033548393,0,225
1563288750,866131033548666,0,227
1563288720,866131033549474,0,231
1563288779,866131033551835,0,238
1563288724,866131033551868,1126,231
1563288759,866873020621168,1,225
1563288791,866131033542636,0,223
1563288818,866131033545324,0,226
1563288791,866131033546983,0,0
1563288784,866131033548393,0,225
1563288810,866131033548666,0,226
1563288780,866131033549474,0,231
1563288839,866131033551835,0,237
1563288784,866131033551868,1127,231
1563288819,866873020621168,1,225
1563288851,866131033542636,0,223
1563288878,866131033545324,0,226
1563288851,866131033546983,0,0
1563288844,866131033548393,0,225
1563288870,866131033548666,0,226
1563288840,866131033549474,0,231
1563288899,866131033551835,0,237
1563288844,866131033551868,1125,231
1563288879,866873020621168,1,225
1563288911,866131033542636,0,223
1563288939,866131033545324,0,226
1563288911,866131033546983,0,0
1563288904,866131033548393,0,225
1563288930,866131033548666,0,226
1563288900,866131033549474,0,231
1563288959,866131033551835,0,237
1563288904,866131033551868,1124,231
1563288939,866873020621168,1,225
1563288971,866131033542636,0,223
1563288999,866131033545324,0,227
1563288971,866131033546983,0,0
1563288964,866131033548393,0,225
1563288990,866131033548666,0,226
1563288960,866131033549474,0,231
1563289019,866131033551835,0,237
1563288964,866131033551868,1126,231
1563288999,866873020621168,1,224
1563289031,866131033542636,0,223
1563289059,866131033545324,0,227
1563289031,866131033546983,0,0
1563289024,866131033548393,0,225
1563289050,866131033548666,0,226
1563289020,866131033549474,0,231
1563289079,866131033551835,0,237
1563289024,866131033551868,1125,231
1563289059,866873020621168,1,224
1563289091,866131033542636,0,223
1563289119,866131033545324,0,226
1563289091,866131033546983,0,0
1563289084,866131033548393,0,225
1563289110,866131033548666,0,227
1563289080,866131033549474,0,231
1563289139,866131033551835,0,238
1563289084,866131033551868,1124,231
1563289119,866873020621168,1,225
1563289151,866131033542636,0,223
1563289179,866131033545324,0,228
1563289151,866131033546983,0,0
1563289144,866131033548393,0,225
1563289170,866131033548666,0,227
1563289140,866131033549474,0,231
1563289199,866131033551835,0,239
1563289144,866131033551868,1119,230
1563289179,866873020621168,1,225
1563289211,866131033542636,0,223
1563289239,866131033545324,0,229
1563289211,866131033546983,0,0
1563289204,866131033548393,0,225
1563289230,866131033548666,0,226
1563289200,866131033549474,0,231
1563289259,866131033551835,0,239
1563289204,866131033551868,1117,230
1563289239,866873020621168,1,225
1563289271,866131033542636,0,223
1563289299,866131033545324,0,230
1563289271,866131033546983,0,0
1563289264,866131033548393,0,225
